Specialty	Year	Class	Name	Value
Radiation Oncology	2022	PGY1	Positions Offered	10
Radiation Oncology	2022	PGY1	MD Senior Applicants	82
Radiation Oncology	2022	PGY1	Total Applicants	108
Radiation Oncology	2022	PGY1	MD Senior Matches	7
Radiation Oncology	2022	PGY1	Total Matches	9
Radiation Oncology	2012	PGY2	Positions Offered	156
Radiation Oncology	2012	PGY2	MD Senior Applicants	222
Radiation Oncology	2012	PGY2	Total Applicants	257
Radiation Oncology	2012	PGY2	MD Senior Matches	153
Radiation Oncology	2012	PGY2	Total Matches	155
Radiation Oncology	2013	PGY2	Positions Offered	160
Radiation Oncology	2013	PGY2	MD Senior Applicants	170
Radiation Oncology	2013	PGY2	Total Applicants	211
Radiation Oncology	2013	PGY2	MD Senior Matches	134
Radiation Oncology	2013	PGY2	Total Matches	153
Radiation Oncology	2014	PGY2	Positions Offered	161
Radiation Oncology	2014	PGY2	MD Senior Applicants	195
Radiation Oncology	2014	PGY2	Total Applicants	224
Radiation Oncology	2014	PGY2	MD Senior Matches	151
Radiation Oncology	2014	PGY2	Total Matches	157
Radiation Oncology	2015	PGY2	Positions Offered	176
Radiation Oncology	2015	PGY2	MD Senior Applicants	197
Radiation Oncology	2015	PGY2	Total Applicants	232
Radiation Oncology	2015	PGY2	MD Senior Matches	165
Radiation Oncology	2015	PGY2	Total Matches	170
Radiation Oncology	2016	PGY2	Positions Offered	168
Radiation Oncology	2016	PGY2	MD Senior Applicants	191
Radiation Oncology	2016	PGY2	Total Applicants	223
Radiation Oncology	2016	PGY2	MD Senior Matches	155
Radiation Oncology	2016	PGY2	Total Matches	167
Radiation Oncology	2017	PGY2	Positions Offered	177
Radiation Oncology	2017	PGY2	MD Senior Applicants	204
Radiation Oncology	2017	PGY2	Total Applicants	231
Radiation Oncology	2017	PGY2	MD Senior Matches	164
Radiation Oncology	2017	PGY2	Total Matches	173
Radiation Oncology	2018	PGY2	Positions Offered	177
Radiation Oncology	2018	PGY2	MD Senior Applicants	194
Radiation Oncology	2018	PGY2	Total Applicants	222
Radiation Oncology	2018	PGY2	MD Senior Matches	162
Radiation Oncology	2018	PGY2	Total Matches	172
Radiation Oncology	2019	PGY2	Positions Offered	192
Radiation Oncology	2019	PGY2	MD Senior Applicants	163
Radiation Oncology	2019	PGY2	Total Applicants	192
Radiation Oncology	2019	PGY2	MD Senior Matches	147
Radiation Oncology	2019	PGY2	Total Matches	163
Radiation Oncology	2020	PGY2	Positions Offered	175
Radiation Oncology	2020	PGY2	MD Senior Applicants	128
Radiation Oncology	2020	PGY2	Total Applicants	184
Radiation Oncology	2020	PGY2	MD Senior Matches	114
Radiation Oncology	2020	PGY2	Total Matches	143
Radiation Oncology	2021	PGY2	Positions Offered	173
Radiation Oncology	2021	PGY2	MD Senior Applicants	104
Radiation Oncology	2021	PGY2	Total Applicants	175
Radiation Oncology	2021	PGY2	MD Senior Matches	94
Radiation Oncology	2021	PGY2	Total Matches	138
Radiation Oncology	2022	PGY2	Positions Offered	166
Radiation Oncology	2022	PGY2	MD Senior Applicants	111
Radiation Oncology	2022	PGY2	Total Applicants	189
Radiation Oncology	2022	PGY2	MD Senior Matches	97
Radiation Oncology	2022	PGY2	Total Matches	134
Radiology-Diagnostic	2012	PGY1	Positions Offered	135
Radiology-Diagnostic	2012	PGY1	MD Senior Applicants	567
Radiology-Diagnostic	2012	PGY1	Total Applicants	691
Radiology-Diagnostic	2012	PGY1	MD Senior Matches	90
Radiology-Diagnostic	2012	PGY1	Total Matches	124
Radiology-Diagnostic	2013	PGY1	Positions Offered	164
Radiology-Diagnostic	2013	PGY1	MD Senior Applicants	595
Radiology-Diagnostic	2013	PGY1	Total Applicants	820
Radiology-Diagnostic	2013	PGY1	MD Senior Matches	101
Radiology-Diagnostic	2013	PGY1	Total Matches	150
Radiology-Diagnostic	2014	PGY1	Positions Offered	137
Radiology-Diagnostic	2014	PGY1	MD Senior Applicants	548
Radiology-Diagnostic	2014	PGY1	Total Applicants	780
Radiology-Diagnostic	2014	PGY1	MD Senior Matches	81
Radiology-Diagnostic	2014	PGY1	Total Matches	121
Radiology-Diagnostic	2015	PGY1	Positions Offered	133
Radiology-Diagnostic	2015	PGY1	MD Senior Applicants	457
Radiology-Diagnostic	2015	PGY1	Total Applicants	721
Radiology-Diagnostic	2015	PGY1	MD Senior Matches	67
Radiology-Diagnostic	2015	PGY1	Total Matches	120
Radiology-Diagnostic	2016	PGY1	Positions Offered	151
Radiology-Diagnostic	2016	PGY1	MD Senior Applicants	560
Radiology-Diagnostic	2016	PGY1	Total Applicants	850
Radiology-Diagnostic	2016	PGY1	MD Senior Matches	93
Radiology-Diagnostic	2016	PGY1	Total Matches	141
Radiology-Diagnostic	2017	PGY1	Positions Offered	121
Radiology-Diagnostic	2017	PGY1	MD Senior Applicants	570
Radiology-Diagnostic	2017	PGY1	Total Applicants	851
Radiology-Diagnostic	2017	PGY1	MD Senior Matches	73
Radiology-Diagnostic	2017	PGY1	Total Matches	120
Radiology-Diagnostic	2018	PGY1	Positions Offered	125
Radiology-Diagnostic	2018	PGY1	MD Senior Applicants	632
Radiology-Diagnostic	2018	PGY1	Total Applicants	981
Radiology-Diagnostic	2018	PGY1	MD Senior Matches	77
Radiology-Diagnostic	2018	PGY1	Total Matches	125
Radiology-Diagnostic	2019	PGY1	Positions Offered	123
Radiology-Diagnostic	2019	PGY1	MD Senior Applicants	595
Radiology-Diagnostic	2019	PGY1	Total Applicants	940
Radiology-Diagnostic	2019	PGY1	MD Senior Matches	73
Radiology-Diagnostic	2019	PGY1	Total Matches	122
Radiology-Diagnostic	2020	PGY1	Positions Offered	123
Radiology-Diagnostic	2020	PGY1	MD Senior Applicants	568
Radiology-Diagnostic	2020	PGY1	Total Applicants	899
Radiology-Diagnostic	2020	PGY1	MD Senior Matches	50
Radiology-Diagnostic	2020	PGY1	Total Matches	116
Radiology-Diagnostic	2021	PGY1	Positions Offered	122
Radiology-Diagnostic	2021	PGY1	MD Senior Applicants	615
Radiology-Diagnostic	2021	PGY1	Total Applicants	989
Radiology-Diagnostic	2021	PGY1	MD Senior Matches	71
Radiology-Diagnostic	2021	PGY1	Total Matches	118
Radiology-Diagnostic	2022	PGY1	Positions Offered	132
Radiology-Diagnostic	2022	PGY1	MD Senior Applicants	716
Radiology-Diagnostic	2022	PGY1	Total Applicants	1156
Radiology-Diagnostic	2022	PGY1	MD Senior Matches	73
Radiology-Diagnostic	2022	PGY1	Total Matches	132
Radiology-Diagnostic	2012	PGY2	Positions Offered	976
Radiology-Diagnostic	2012	PGY2	MD Senior Applicants	875
Radiology-Diagnostic	2012	PGY2	Total Applicants	1219
Radiology-Diagnostic	2012	PGY2	MD Senior Matches	741
Radiology-Diagnostic	2012	PGY2	Total Matches	901
Radiology-Diagnostic	2013	PGY2	Positions Offered	979
Radiology-Diagnostic	2013	PGY2	MD Senior Applicants	865
Radiology-Diagnostic	2013	PGY2	Total Applicants	1307
Radiology-Diagnostic	2013	PGY2	MD Senior Matches	724
Radiology-Diagnostic	2013	PGY2	Total Matches	928
Radiology-Diagnostic	2014	PGY2	Positions Offered	1008
Radiology-Diagnostic	2014	PGY2	MD Senior Applicants	803
Radiology-Diagnostic	2014	PGY2	Total Applicants	1288
Radiology-Diagnostic	2014	PGY2	MD Senior Matches	695
Radiology-Diagnostic	2014	PGY2	Total Matches	950
Radiology-Diagnostic	2015	PGY2	Positions Offered	999
Radiology-Diagnostic	2015	PGY2	MD Senior Applicants	680
Radiology-Diagnostic	2015	PGY2	Total Applicants	1141
Radiology-Diagnostic	2015	PGY2	MD Senior Matches	579
Radiology-Diagnostic	2015	PGY2	Total Matches	862
Radiology-Diagnostic	2016	PGY2	Positions Offered	982
Radiology-Diagnostic	2016	PGY2	MD Senior Applicants	805
Radiology-Diagnostic	2016	PGY2	Total Applicants	1360
Radiology-Diagnostic	2016	PGY2	MD Senior Matches	661
Radiology-Diagnostic	2016	PGY2	Total Matches	947
Radiology-Diagnostic	2017	PGY2	Positions Offered	932
Radiology-Diagnostic	2017	PGY2	MD Senior Applicants	909
Radiology-Diagnostic	2017	PGY2	Total Applicants	1497
Radiology-Diagnostic	2017	PGY2	MD Senior Matches	667
Radiology-Diagnostic	2017	PGY2	Total Matches	917
Radiology-Diagnostic	2018	PGY2	Positions Offered	944
Radiology-Diagnostic	2018	PGY2	MD Senior Applicants	1000
Radiology-Diagnostic	2018	PGY2	Total Applicants	1603
Radiology-Diagnostic	2018	PGY2	MD Senior Matches	683
Radiology-Diagnostic	2018	PGY2	Total Matches	939
Radiology-Diagnostic	2019	PGY2	Positions Offered	965
Radiology-Diagnostic	2019	PGY2	MD Senior Applicants	925
Radiology-Diagnostic	2019	PGY2	Total Applicants	1520
Radiology-Diagnostic	2019	PGY2	MD Senior Matches	665
Radiology-Diagnostic	2019	PGY2	Total Matches	950
Radiology-Diagnostic	2020	PGY2	Positions Offered	990
Radiology-Diagnostic	2020	PGY2	MD Senior Applicants	870
Radiology-Diagnostic	2020	PGY2	Total Applicants	1480
Radiology-Diagnostic	2020	PGY2	MD Senior Matches	660
Radiology-Diagnostic	2020	PGY2	Total Matches	967
Radiology-Diagnostic	2021	PGY2	Positions Offered	986
Radiology-Diagnostic	2021	PGY2	MD Senior Applicants	958
Radiology-Diagnostic	2021	PGY2	Total Applicants	1657
Radiology-Diagnostic	2021	PGY2	MD Senior Matches	670
Radiology-Diagnostic	2021	PGY2	Total Matches	979
Radiology-Diagnostic	2022	PGY2	Positions Offered	997
Radiology-Diagnostic	2022	PGY2	MD Senior Applicants	1105
Radiology-Diagnostic	2022	PGY2	Total Applicants	1850
Radiology-Diagnostic	2022	PGY2	MD Senior Matches	713
Radiology-Diagnostic	2022	PGY2	Total Matches	996
Radiology-Nuclear Med	2014	PGY2	Positions Offered	1
Radiology-Nuclear Med	2014	PGY2	MD Senior Applicants	4
Radiology-Nuclear Med	2014	PGY2	Total Applicants	6
Radiology-Nuclear Med	2014	PGY2	MD Senior Matches	0
Radiology-Nuclear Med	2014	PGY2	Total Matches	0
Radiology-Nuclear Med	2015	PGY2	Positions Offered	1
Radiology-Nuclear Med	2015	PGY2	MD Senior Applicants	2
Radiology-Nuclear Med	2015	PGY2	Total Applicants	5
Radiology-Nuclear Med	2015	PGY2	MD Senior Matches	0
Radiology-Nuclear Med	2015	PGY2	Total Matches	0
Radiology-Nuclear Med	2016	PGY2	Positions Offered	3
Radiology-Nuclear Med	2016	PGY2	MD Senior Applicants	16
Radiology-Nuclear Med	2016	PGY2	Total Applicants	28
Radiology-Nuclear Med	2016	PGY2	MD Senior Matches	2
Radiology-Nuclear Med	2016	PGY2	Total Matches	3
Radiology-Nuclear Med	2017	PGY2	Positions Offered	2
Radiology-Nuclear Med	2017	PGY2	MD Senior Applicants	4
Radiology-Nuclear Med	2017	PGY2	Total Applicants	13
Radiology-Nuclear Med	2017	PGY2	MD Senior Matches	1
Radiology-Nuclear Med	2017	PGY2	Total Matches	2
Radiology-Nuclear Med	2018	PGY2	Positions Offered	3
Radiology-Nuclear Med	2018	PGY2	MD Senior Applicants	12
Radiology-Nuclear Med	2018	PGY2	Total Applicants	19
Radiology-Nuclear Med	2018	PGY2	MD Senior Matches	1
Radiology-Nuclear Med	2018	PGY2	Total Matches	3
Radiology-Nuclear Med	2019	PGY2	Positions Offered	2
Radiology-Nuclear Med	2019	PGY2	MD Senior Applicants	8
Radiology-Nuclear Med	2019	PGY2	Total Applicants	12
Radiology-Nuclear Med	2019	PGY2	MD Senior Matches	1
Radiology-Nuclear Med	2019	PGY2	Total Matches	2
Radiology-Nuclear Med	2020	PGY2	Positions Offered	3
Radiology-Nuclear Med	2020	PGY2	MD Senior Applicants	15
Radiology-Nuclear Med	2020	PGY2	Total Applicants	29
Radiology-Nuclear Med	2020	PGY2	MD Senior Matches	1
Radiology-Nuclear Med	2020	PGY2	Total Matches	2
Radiology-Nuclear Med	2021	PGY2	Positions Offered	2
Radiology-Nuclear Med	2021	PGY2	MD Senior Applicants	8
Radiology-Nuclear Med	2021	PGY2	Total Applicants	22
Radiology-Nuclear Med	2021	PGY2	MD Senior Matches	1
Radiology-Nuclear Med	2021	PGY2	Total Matches	2
Radiology-Nuclear Med	2022	PGY2	Positions Offered	3
Radiology-Nuclear Med	2022	PGY2	MD Senior Applicants	18
Radiology-Nuclear Med	2022	PGY2	Total Applicants	42
Radiology-Nuclear Med	2022	PGY2	MD Senior Matches	2
Radiology-Nuclear Med	2022	PGY2	Total Matches	3
Surgery (Categorical)	2012	PGY1	Positions Offered	1146
Surgery (Categorical)	2012	PGY1	MD Senior Applicants	1258
Surgery (Categorical)	2012	PGY1	Total Applicants	2253
Surgery (Categorical)	2012	PGY1	MD Senior Matches	914
Surgery (Categorical)	2012	PGY1	Total Matches	1143
Surgery (Categorical)	2013	PGY1	Positions Offered	1185
Surgery (Categorical)	2013	PGY1	MD Senior Applicants	1295
Surgery (Categorical)	2013	PGY1	Total Applicants	2415
Surgery (Categorical)	2013	PGY1	MD Senior Matches	954
Surgery (Categorical)	2013	PGY1	Total Matches	1180
Surgery (Categorical)	2014	PGY1	Positions Offered	1205
Surgery (Categorical)	2014	PGY1	MD Senior Applicants	1274
Surgery (Categorical)	2014	PGY1	Total Applicants	2382
Surgery (Categorical)	2014	PGY1	MD Senior Matches	922
Surgery (Categorical)	2014	PGY1	Total Matches	1198
Surgery (Categorical)	2015	PGY1	Positions Offered	1224
Surgery (Categorical)	2015	PGY1	MD Senior Applicants	1329
Surgery (Categorical)	2015	PGY1	Total Applicants	2414
Surgery (Categorical)	2015	PGY1	MD Senior Matches	979
Surgery (Categorical)	2015	PGY1	Total Matches	1222
Surgery (Categorical)	2016	PGY1	Positions Offered	1241
Surgery (Categorical)	2016	PGY1	MD Senior Applicants	1300
Surgery (Categorical)	2016	PGY1	Total Applicants	2345
Surgery (Categorical)	2016	PGY1	MD Senior Matches	948
Surgery (Categorical)	2016	PGY1	Total Matches	1239
Surgery (Categorical)	2017	PGY1	Positions Offered	1281
Surgery (Categorical)	2017	PGY1	MD Senior Applicants	1383
Surgery (Categorical)	2017	PGY1	Total Applicants	2388
Surgery (Categorical)	2017	PGY1	MD Senior Matches	1005
Surgery (Categorical)	2017	PGY1	Total Matches	1276
Surgery (Categorical)	2018	PGY1	Positions Offered	1319
Surgery (Categorical)	2018	PGY1	MD Senior Applicants	1351
Surgery (Categorical)	2018	PGY1	Total Applicants	2391
Surgery (Categorical)	2018	PGY1	MD Senior Matches	1005
Surgery (Categorical)	2018	PGY1	Total Matches	1314
Surgery (Categorical)	2019	PGY1	Positions Offered	1432
Surgery (Categorical)	2019	PGY1	MD Senior Applicants	1388
Surgery (Categorical)	2019	PGY1	Total Applicants	2563
Surgery (Categorical)	2019	PGY1	MD Senior Matches	1053
Surgery (Categorical)	2019	PGY1	Total Matches	1432
Surgery (Categorical)	2020	PGY1	Positions Offered	1536
Surgery (Categorical)	2020	PGY1	MD Senior Applicants	1378
Surgery (Categorical)	2020	PGY1	Total Applicants	2713
Surgery (Categorical)	2020	PGY1	MD Senior Matches	1033
Surgery (Categorical)	2020	PGY1	Total Matches	1531
Surgery (Categorical)	2021	PGY1	Positions Offered	1569
Surgery (Categorical)	2021	PGY1	MD Senior Applicants	1405
Surgery (Categorical)	2021	PGY1	Total Applicants	2908
Surgery (Categorical)	2021	PGY1	MD Senior Matches	1029
Surgery (Categorical)	2021	PGY1	Total Matches	1564
Surgery (Categorical)	2022	PGY1	Positions Offered	1622
Surgery (Categorical)	2022	PGY1	MD Senior Applicants	1467
Surgery (Categorical)	2022	PGY1	Total Applicants	3071
Surgery (Categorical)	2022	PGY1	MD Senior Matches	1059
Surgery (Categorical)	2022	PGY1	Total Matches	1619
Surgery-Preliminary (PGY-1 Only)	2012	PGY1	Positions Offered	1221
Surgery-Preliminary (PGY-1 Only)	2012	PGY1	MD Senior Applicants	1114
Surgery-Preliminary (PGY-1 Only)	2012	PGY1	Total Applicants	1967
Surgery-Preliminary (PGY-1 Only)	2012	PGY1	MD Senior Matches	478
Surgery-Preliminary (PGY-1 Only)	2012	PGY1	Total Matches	737
Surgery-Preliminary (PGY-1 Only)	2013	PGY1	Positions Offered	1278
Surgery-Preliminary (PGY-1 Only)	2013	PGY1	MD Senior Applicants	1058
Surgery-Preliminary (PGY-1 Only)	2013	PGY1	Total Applicants	2055
Surgery-Preliminary (PGY-1 Only)	2013	PGY1	MD Senior Matches	454
Surgery-Preliminary (PGY-1 Only)	2013	PGY1	Total Matches	819
Surgery-Preliminary (PGY-1 Only)	2014	PGY1	Positions Offered	1286
Surgery-Preliminary (PGY-1 Only)	2014	PGY1	MD Senior Applicants	1031
Surgery-Preliminary (PGY-1 Only)	2014	PGY1	Total Applicants	2034
Surgery-Preliminary (PGY-1 Only)	2014	PGY1	MD Senior Matches	490
Surgery-Preliminary (PGY-1 Only)	2014	PGY1	Total Matches	837
Surgery-Preliminary (PGY-1 Only)	2015	PGY1	Positions Offered	1296
Surgery-Preliminary (PGY-1 Only)	2015	PGY1	MD Senior Applicants	973
Surgery-Preliminary (PGY-1 Only)	2015	PGY1	Total Applicants	2002
Surgery-Preliminary (PGY-1 Only)	2015	PGY1	MD Senior Matches	476
Surgery-Preliminary (PGY-1 Only)	2015	PGY1	Total Matches	821
Surgery-Preliminary (PGY-1 Only)	2016	PGY1	Positions Offered	1308
Surgery-Preliminary (PGY-1 Only)	2016	PGY1	MD Senior Applicants	1050
Surgery-Preliminary (PGY-1 Only)	2016	PGY1	Total Applicants	2123
Surgery-Preliminary (PGY-1 Only)	2016	PGY1	MD Senior Matches	511
Surgery-Preliminary (PGY-1 Only)	2016	PGY1	Total Matches	843
Surgery-Preliminary (PGY-1 Only)	2017	PGY1	Positions Offered	1325
Surgery-Preliminary (PGY-1 Only)	2017	PGY1	MD Senior Applicants	1119
Surgery-Preliminary (PGY-1 Only)	2017	PGY1	Total Applicants	2158
Surgery-Preliminary (PGY-1 Only)	2017	PGY1	MD Senior Matches	522
Surgery-Preliminary (PGY-1 Only)	2017	PGY1	Total Matches	817
Surgery-Preliminary (PGY-1 Only)	2018	PGY1	Positions Offered	1363
Surgery-Preliminary (PGY-1 Only)	2018	PGY1	MD Senior Applicants	1174
Surgery-Preliminary (PGY-1 Only)	2018	PGY1	Total Applicants	2228
Surgery-Preliminary (PGY-1 Only)	2018	PGY1	MD Senior Matches	567
Surgery-Preliminary (PGY-1 Only)	2018	PGY1	Total Matches	888
Surgery-Preliminary (PGY-1 Only)	2019	PGY1	Positions Offered	1158
Surgery-Preliminary (PGY-1 Only)	2019	PGY1	MD Senior Applicants	939
Surgery-Preliminary (PGY-1 Only)	2019	PGY1	Total Applicants	1948
Surgery-Preliminary (PGY-1 Only)	2019	PGY1	MD Senior Matches	277
Surgery-Preliminary (PGY-1 Only)	2019	PGY1	Total Matches	581
Surgery-Preliminary (PGY-1 Only)	2020	PGY1	Positions Offered	1174
Surgery-Preliminary (PGY-1 Only)	2020	PGY1	MD Senior Applicants	939
Surgery-Preliminary (PGY-1 Only)	2020	PGY1	Total Applicants	1962
Surgery-Preliminary (PGY-1 Only)	2020	PGY1	MD Senior Matches	290
Surgery-Preliminary (PGY-1 Only)	2020	PGY1	Total Matches	583
Surgery-Preliminary (PGY-1 Only)	2021	PGY1	Positions Offered	1136
Surgery-Preliminary (PGY-1 Only)	2021	PGY1	MD Senior Applicants	858
Surgery-Preliminary (PGY-1 Only)	2021	PGY1	Total Applicants	1989
Surgery-Preliminary (PGY-1 Only)	2021	PGY1	MD Senior Matches	272
Surgery-Preliminary (PGY-1 Only)	2021	PGY1	Total Matches	612
Surgery-Preliminary (PGY-1 Only)	2022	PGY1	Positions Offered	1150
Surgery-Preliminary (PGY-1 Only)	2022	PGY1	MD Senior Applicants	1008
Surgery-Preliminary (PGY-1 Only)	2022	PGY1	Total Applicants	2077
Surgery-Preliminary (PGY-1 Only)	2022	PGY1	MD Senior Matches	304
Surgery-Preliminary (PGY-1 Only)	2022	PGY1	Total Matches	632
Thoracic Surgery	2012	PGY1	Positions Offered	20
Thoracic Surgery	2012	PGY1	MD Senior Applicants	59
Thoracic Surgery	2012	PGY1	Total Applicants	80
Thoracic Surgery	2012	PGY1	MD Senior Matches	19
Thoracic Surgery	2012	PGY1	Total Matches	20
Thoracic Surgery	2013	PGY1	Positions Offered	26
Thoracic Surgery	2013	PGY1	MD Senior Applicants	52
Thoracic Surgery	2013	PGY1	Total Applicants	79
Thoracic Surgery	2013	PGY1	MD Senior Matches	22
Thoracic Surgery	2013	PGY1	Total Matches	26
Thoracic Surgery	2014	PGY1	Positions Offered	33
Thoracic Surgery	2014	PGY1	MD Senior Applicants	61
Thoracic Surgery	2014	PGY1	Total Applicants	119
Thoracic Surgery	2014	PGY1	MD Senior Matches	29
Thoracic Surgery	2014	PGY1	Total Matches	33
Thoracic Surgery	2015	PGY1	Positions Offered	35
Thoracic Surgery	2015	PGY1	MD Senior Applicants	64
Thoracic Surgery	2015	PGY1	Total Applicants	104
Thoracic Surgery	2015	PGY1	MD Senior Matches	28
Thoracic Surgery	2015	PGY1	Total Matches	35
Thoracic Surgery	2016	PGY1	Positions Offered	38
Thoracic Surgery	2016	PGY1	MD Senior Applicants	65
Thoracic Surgery	2016	PGY1	Total Applicants	103
Thoracic Surgery	2016	PGY1	MD Senior Matches	31
Thoracic Surgery	2016	PGY1	Total Matches	37
Thoracic Surgery	2017	PGY1	Positions Offered	37
Thoracic Surgery	2017	PGY1	MD Senior Applicants	72
Thoracic Surgery	2017	PGY1	Total Applicants	105
Thoracic Surgery	2017	PGY1	MD Senior Matches	30
Thoracic Surgery	2017	PGY1	Total Matches	34
Thoracic Surgery	2018	PGY1	Positions Offered	36
Thoracic Surgery	2018	PGY1	MD Senior Applicants	72
Thoracic Surgery	2018	PGY1	Total Applicants	107
Thoracic Surgery	2018	PGY1	MD Senior Matches	31
Thoracic Surgery	2018	PGY1	Total Matches	36
Thoracic Surgery	2019	PGY1	Positions Offered	37
Thoracic Surgery	2019	PGY1	MD Senior Applicants	80
Thoracic Surgery	2019	PGY1	Total Applicants	120
Thoracic Surgery	2019	PGY1	MD Senior Matches	34
Thoracic Surgery	2019	PGY1	Total Matches	37
Thoracic Surgery	2020	PGY1	Positions Offered	38
Thoracic Surgery	2020	PGY1	MD Senior Applicants	78
Thoracic Surgery	2020	PGY1	Total Applicants	120
Thoracic Surgery	2020	PGY1	MD Senior Matches	32
Thoracic Surgery	2020	PGY1	Total Matches	38
Thoracic Surgery	2021	PGY1	Positions Offered	46
Thoracic Surgery	2021	PGY1	MD Senior Applicants	89
Thoracic Surgery	2021	PGY1	Total Applicants	129
Thoracic Surgery	2021	PGY1	MD Senior Matches	43
Thoracic Surgery	2021	PGY1	Total Matches	45
Thoracic Surgery	2022	PGY1	Positions Offered	47
Thoracic Surgery	2022	PGY1	MD Senior Applicants	76
Thoracic Surgery	2022	PGY1	Total Applicants	111
Thoracic Surgery	2022	PGY1	MD Senior Matches	41
Thoracic Surgery	2022	PGY1	Total Matches	47
Transitional (PGY-1 Only)	2012	PGY1	Positions Offered	941
Transitional (PGY-1 Only)	2012	PGY1	MD Senior Applicants	2239
Transitional (PGY-1 Only)	2012	PGY1	Total Applicants	2946
Transitional (PGY-1 Only)	2012	PGY1	MD Senior Matches	785
Transitional (PGY-1 Only)	2012	PGY1	Total Matches	915
Transitional (PGY-1 Only)	2013	PGY1	Positions Offered	937
Transitional (PGY-1 Only)	2013	PGY1	MD Senior Applicants	2382
Transitional (PGY-1 Only)	2013	PGY1	Total Applicants	3079
Transitional (PGY-1 Only)	2013	PGY1	MD Senior Matches	785
Transitional (PGY-1 Only)	2013	PGY1	Total Matches	908
Transitional (PGY-1 Only)	2014	PGY1	Positions Offered	868
Transitional (PGY-1 Only)	2014	PGY1	MD Senior Applicants	2336
Transitional (PGY-1 Only)	2014	PGY1	Total Applicants	3087
Transitional (PGY-1 Only)	2014	PGY1	MD Senior Matches	709
Transitional (PGY-1 Only)	2014	PGY1	Total Matches	833
Transitional (PGY-1 Only)	2015	PGY1	Positions Offered	842
Transitional (PGY-1 Only)	2015	PGY1	MD Senior Applicants	2219
Transitional (PGY-1 Only)	2015	PGY1	Total Applicants	2977
Transitional (PGY-1 Only)	2015	PGY1	MD Senior Matches	685
Transitional (PGY-1 Only)	2015	PGY1	Total Matches	790
Transitional (PGY-1 Only)	2016	PGY1	Positions Offered	838
Transitional (PGY-1 Only)	2016	PGY1	MD Senior Applicants	2154
Transitional (PGY-1 Only)	2016	PGY1	Total Applicants	2864
Transitional (PGY-1 Only)	2016	PGY1	MD Senior Matches	673
Transitional (PGY-1 Only)	2016	PGY1	Total Matches	796
Transitional (PGY-1 Only)	2017	PGY1	Positions Offered	908
Transitional (PGY-1 Only)	2017	PGY1	MD Senior Applicants	2297
Transitional (PGY-1 Only)	2017	PGY1	Total Applicants	3155
Transitional (PGY-1 Only)	2017	PGY1	MD Senior Matches	718
Transitional (PGY-1 Only)	2017	PGY1	Total Matches	873
Transitional (PGY-1 Only)	2018	PGY1	Positions Offered	1086
Transitional (PGY-1 Only)	2018	PGY1	MD Senior Applicants	2424
Transitional (PGY-1 Only)	2018	PGY1	Total Applicants	3559
Transitional (PGY-1 Only)	2018	PGY1	MD Senior Matches	772
Transitional (PGY-1 Only)	2018	PGY1	Total Matches	1016
Transitional (PGY-1 Only)	2019	PGY1	Positions Offered	1252
Transitional (PGY-1 Only)	2019	PGY1	MD Senior Applicants	2379
Transitional (PGY-1 Only)	2019	PGY1	Total Applicants	3671
Transitional (PGY-1 Only)	2019	PGY1	MD Senior Matches	788
Transitional (PGY-1 Only)	2019	PGY1	Total Matches	1101
Transitional (PGY-1 Only)	2020	PGY1	Positions Offered	1436
Transitional (PGY-1 Only)	2020	PGY1	MD Senior Applicants	2383
Transitional (PGY-1 Only)	2020	PGY1	Total Applicants	3801
Transitional (PGY-1 Only)	2020	PGY1	MD Senior Matches	822
Transitional (PGY-1 Only)	2020	PGY1	Total Matches	1230
Transitional (PGY-1 Only)	2021	PGY1	Positions Offered	1497
Transitional (PGY-1 Only)	2021	PGY1	MD Senior Applicants	2455
Transitional (PGY-1 Only)	2021	PGY1	Total Applicants	4063
Transitional (PGY-1 Only)	2021	PGY1	MD Senior Matches	845
Transitional (PGY-1 Only)	2021	PGY1	Total Matches	1272
Transitional (PGY-1 Only)	2022	PGY1	Positions Offered	1616
Transitional (PGY-1 Only)	2022	PGY1	MD Senior Applicants	2729
Transitional (PGY-1 Only)	2022	PGY1	Total Applicants	4472
Transitional (PGY-1 Only)	2022	PGY1	MD Senior Matches	920
Transitional (PGY-1 Only)	2022	PGY1	Total Matches	1404
Vascular Surgery	2012	PGY1	Positions Offered	41
Vascular Surgery	2012	PGY1	MD Senior Applicants	55
Vascular Surgery	2012	PGY1	Total Applicants	82
Vascular Surgery	2012	PGY1	MD Senior Matches	38
Vascular Surgery	2012	PGY1	Total Matches	41
Vascular Surgery	2013	PGY1	Positions Offered	46
Vascular Surgery	2013	PGY1	MD Senior Applicants	49
Vascular Surgery	2013	PGY1	Total Applicants	84
Vascular Surgery	2013	PGY1	MD Senior Matches	37
Vascular Surgery	2013	PGY1	Total Matches	45
Vascular Surgery	2014	PGY1	Positions Offered	51
Vascular Surgery	2014	PGY1	MD Senior Applicants	48
Vascular Surgery	2014	PGY1	Total Applicants	90
Vascular Surgery	2014	PGY1	MD Senior Matches	36
Vascular Surgery	2014	PGY1	Total Matches	46
Vascular Surgery	2015	PGY1	Positions Offered	57
Vascular Surgery	2015	PGY1	MD Senior Applicants	58
Vascular Surgery	2015	PGY1	Total Applicants	122
Vascular Surgery	2015	PGY1	MD Senior Matches	48
